"projectID";"topic";"title"
"756439";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"752516";"MSCA-IF-2016";"Individual Fellowships"
"663824";"PHC-12-2014-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"898146";"MSCA-IF-2019";"Individual Fellowships"
"101038099";"WF-03-2020";"Widening Fellowships"
"711437";"Space-SME-2015-1";"SME Instrument"
"895461";"MSCA-IF-2019";"Individual Fellowships"
"693514";"EURO-6-2015";"Meeting new societal needs by using emerging technologies in the public sector"
"640176";"EO-1-2014";"New ideas for Earth-relevant space applications"
"891647";"MSCA-IF-2019";"Individual Fellowships"
"750495";"MSCA-IF-2016";"Individual Fellowships"
"895213";"MSCA-IF-2019";"Individual Fellowships"
"896014";"MSCA-IF-2019";"Individual Fellowships"
"101022757";"MSCA-IF-2020";"Individual Fellowships"
"838816";"MSCA-IF-2018";"Individual Fellowships"
"838703";"MSCA-IF-2018";"Individual Fellowships"
"101023220";"MSCA-IF-2020";"Individual Fellowships"
"886793";"MSCA-IF-2019";"Individual Fellowships"
"101027745";"MSCA-IF-2020";"Individual Fellowships"
"843794";"MSCA-IF-2018";"Individual Fellowships"
"835489";"MSCA-IF-2018";"Individual Fellowships"
"659338";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"824063";"INFRASUPP-01-2018-2019";"Policy and international cooperation measures for research infrastructures"
"655770";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"832501";"MSCA-IF-2018";"Individual Fellowships"
"659070";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"776282";"COMPET-4-2017";"Scientific data exploitation"
"817987";"MSCA-NIGHT-2018";"European Researchers' Night"
"101021701";"SU-FCT01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects to solve issues in fighting against crime and terrorism"
"889687";"EIC-SMEInst-2018-2020";"SME instrument"
"101008100";"JTI-CS2-2020-CfP11-LPA-01-93";"Engine bleed jet pumps continuous behaviour modelization"
"873918";"EIC-SMEInst-2018-2020";"SME instrument"
"967144";"EIC-SMEInst-2018-2020";"SME instrument"
"861264";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"849628";"EIC-SMEInst-2018-2020";"SME instrument"
"951846";"FETPROACT-EIC-05-2019";"FET Proactive: emerging paradigms and communities"
"883054";"SU-GM01-2018-2019-2020";"Pan-European networks of practitioners and other actors in the field of security"
"660343";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"101028886";"MSCA-IF-2020";"Individual Fellowships"
"897497";"MSCA-IF-2019";"Individual Fellowships"
"893027";"MSCA-IF-2019";"Individual Fellowships"
"818528";"MSCA-NIGHT-2018";"European Researchers' Night"
"721631";"MSCA-NIGHT-2016";"European Researchers' Night"
"732319";"DS-01-2016";"Assurance and Certification for Trustworthy and Secure ICT systems, services and components"
"840034";"LC-SC3-EE-16-2018-2019-2020";"Supporting public authorities to implement the Energy Union"
"957237";"ICT-51-2020";"Big Data technologies and extreme-scale analytics"
"641607";"GALILEO-4-2014";"EGNSS awareness raising, capacity building and/or promotion activities, inside or outside of the European Union"
"645028";"ICT-06-2014";"Smart optical and wireless network technologies"
"101024524";"MSCA-IF-2020";"Individual Fellowships"
"655109";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"742098";"MSCA-IF-2016";"Individual Fellowships"
"750833";"MSCA-IF-2016";"Individual Fellowships"
"779312";"SC1-PM-20-2017";"Methods research for improved health economic evaluation"
"649565";"EURO-3-2014";"European societies after the crisis"
"634144";"PHC-23-2014";"Developing and comparing new models for safe and efficient, prevention oriented health and care systems"
"660743";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"844176";"MSCA-IF-2018";"Individual Fellowships"
"871018";"DT-TRANSFORMATIONS-07-2019";"The impact of technological transformations on children and youth"
"749161";"MSCA-IF-2016";"Individual Fellowships"
"841930";"MSCA-IF-2018";"Individual Fellowships"
"898228";"MSCA-IF-2019";"Individual Fellowships"
"745954";"MSCA-IF-2016";"Individual Fellowships"
"695169";"EE-07-2015";"Enhancing the capacity of public authorities to plan and implement sustainable energy policies and measures"
"894917";"MSCA-IF-2019";"Individual Fellowships"
"101027977";"MSCA-IF-2020";"Individual Fellowships"
"892773";"MSCA-IF-2019";"Individual Fellowships"
"101030055";"MSCA-IF-2020";"Individual Fellowships"
"115890";"IMI2-2015-04-01";"Enabling Platform on Medicines Adaptive Pathways to Patients"
"733174";"SC1-PM-21-2016";"Implementation research for scaling-up of evidence based innovations and good practice in Europe and low- and middle-income countries"
"101025822";"MSCA-IF-2020";"Individual Fellowships"
"750706";"MSCA-IF-2016";"Individual Fellowships"
"656782";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"840772";"MSCA-IF-2018";"Individual Fellowships"
"658989";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101032025";"MSCA-IF-2020";"Individual Fellowships"
"101028232";"MSCA-IF-2020";"Individual Fellowships"
"653667";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"823826";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"101022577";"MSCA-IF-2020";"Individual Fellowships"
"692145";"H2020-TWINN-2015";"Twinning"
"837730";"MSCA-IF-2018";"Individual Fellowships"
"745662";"MSCA-IF-2016";"Individual Fellowships"
"839528";"MSCA-IF-2018";"Individual Fellowships"
"661210";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"897841";"MSCA-IF-2019";"Individual Fellowships"
"834799";"MSCA-IF-2018";"Individual Fellowships"
"869276";"CE-SC5-08-2018-2019-2020";"Raw materials policy support actions for the circular economy"
"658825";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"888255";"MSCA-IF-2019";"Individual Fellowships"
"101035798";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"897407";"MSCA-IF-2019";"Individual Fellowships"
"770453";"ENG-GLOBALLY-03-2017";"The European Union and the global challenge of migration"
"892804";"MSCA-IF-2019";"Individual Fellowships"
"101024087";"MSCA-IF-2020";"Individual Fellowships"
"101020227";"MSCA-IF-2020";"Individual Fellowships"
"659847";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"820842";"JTI-CS2-2017-CfP07-ENG-03-21";"Novel Bearings"
"749201";"MSCA-IF-2016";"Individual Fellowships"
"834621";"MSCA-IF-2018";"Individual Fellowships"
"727112";"REV-INEQUAL-01-2016";"An empirically informed European theory of justice and fairness"
"101030640";"MSCA-IF-2020";"Individual Fellowships"
"777717";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"891455";"MSCA-IF-2019";"Individual Fellowships"
"752084";"MSCA-IF-2016";"Individual Fellowships"
"656012";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"659684";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"709517";"ISSI-5-2015";"Supporting structural change in research organisations to promote Responsible Research and Innovation"
"832700";"MSCA-IF-2018";"Individual Fellowships"
"101029896";"MSCA-IF-2020";"Individual Fellowships"
"891722";"MSCA-IF-2019";"Individual Fellowships"
"671562";"ICT-14-2014";"Advanced 5G Network Infrastructure for the Future Internet"
"101026386";"MSCA-IF-2020";"Individual Fellowships"
"842443";"MSCA-IF-2018";"Individual Fellowships"
"101027317";"MSCA-IF-2020";"Individual Fellowships"
"101026227";"MSCA-IF-2020";"Individual Fellowships"
"810425";"WIDESPREAD-03-2017";"ERA Chairs"
"846050";"MSCA-IF-2018";"Individual Fellowships"
"885979";"MSCA-IF-2019";"Individual Fellowships"
"843212";"MSCA-IF-2018";"Individual Fellowships"
"658174";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"809654";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"751387";"MSCA-IF-2016";"Individual Fellowships"
"101026065";"MSCA-IF-2020";"Individual Fellowships"
"101030465";"MSCA-IF-2020";"Individual Fellowships"
"754811";"JTI-CS2-2016-CFP04-LPA-01-27";"Development of scaled models for Synthetic Jet Actuators based on Aerodynamic Characterization in CFD, Ground and Wind Tunnel Testing"
"885985";"MSCA-IF-2019";"Individual Fellowships"
"655285";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"744281";"MSCA-IF-2016";"Individual Fellowships"
"895941";"MSCA-IF-2019";"Individual Fellowships"
"872172";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"672530";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"842299";"MSCA-IF-2018";"Individual Fellowships"
"661342";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"841922";"MSCA-IF-2018";"Individual Fellowships"
"872718";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"791596";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"657522";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101029727";"MSCA-IF-2020";"Individual Fellowships"
"839880";"MSCA-IF-2018";"Individual Fellowships"
"841663";"MSCA-IF-2018";"Individual Fellowships"
"881444";"EIC-SMEInst-2018-2020";"SME instrument"
"101028087";"MSCA-IF-2020";"Individual Fellowships"
"747597";"MSCA-IF-2016";"Individual Fellowships"
"657251";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"748961";"MSCA-IF-2016";"Individual Fellowships"
"839511";"MSCA-IF-2018";"Individual Fellowships"
"101032413";"MSCA-IF-2020";"Individual Fellowships"
"101022640";"MSCA-IF-2020";"Individual Fellowships"
"846982";"MSCA-IF-2018";"Individual Fellowships"
"964016";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"739593";"WIDESPREAD-01-2016-2017";"Teaming Phase 2"
"101031812";"MSCA-IF-2020";"Individual Fellowships"
"817589";"MSCA-NIGHT-2018";"European Researchers' Night"
"101032967";"MSCA-IF-2020";"Individual Fellowships"
"786725";"DS-08-2017";"Cybersecurity PPP: Privacy, Data Protection, Digital Identities"
"968614";"EIC-SMEInst-2018-2020";"SME instrument"
"840691";"MSCA-IF-2018";"Individual Fellowships"
"898125";"MSCA-IF-2019";"Individual Fellowships"
"946437";"EIC-SMEInst-2018-2020";"SME instrument"
"891221";"MSCA-IF-2019";"Individual Fellowships"
"838367";"MSCA-IF-2018";"Individual Fellowships"
"894674";"MSCA-IF-2019";"Individual Fellowships"
"101030577";"MSCA-IF-2020";"Individual Fellowships"
"945363";"MSCA-COFUND-2019";"Co-funding of regional, national and international programmes"
"101030637";"MSCA-IF-2020";"Individual Fellowships"
"665667";"MSCA-COFUND-2014-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"101029432";"MSCA-IF-2020";"Individual Fellowships"
"748051";"MSCA-IF-2016";"Individual Fellowships"
"679386";"SPIRE-06-2015";"Energy and resource management systems for improved efficiency in the process industries"
"846215";"MSCA-IF-2018";"Individual Fellowships"
"101033663";"MSCA-IF-2020";"Individual Fellowships"
"101026701";"MSCA-IF-2020";"Individual Fellowships"
"750832";"MSCA-IF-2016";"Individual Fellowships"
"728633";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"101024885";"MSCA-IF-2020";"Individual Fellowships"
"841188";"MSCA-IF-2018";"Individual Fellowships"
"750443";"MSCA-IF-2016";"Individual Fellowships"
"856726";"GEANT-2018-a";"GÉANT Partnership projects (a)"
"101026526";"MSCA-IF-2020";"Individual Fellowships"
"888607";"MSCA-IF-2019";"Individual Fellowships"
"895395";"MSCA-IF-2019";"Individual Fellowships"
"655942";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"839269";"MSCA-IF-2018";"Individual Fellowships"
"101029311";"MSCA-IF-2020";"Individual Fellowships"
"836024";"MSCA-IF-2018";"Individual Fellowships"
"101018095";"MSCA-IF-2020";"Individual Fellowships"
"870548";"DT-TRANSFORMATIONS-07-2019";"The impact of technological transformations on children and youth"
"101029945";"MSCA-IF-2020";"Individual Fellowships"
"101030987";"MSCA-IF-2020";"Individual Fellowships"
"897709";"MSCA-IF-2019";"Individual Fellowships"
"856728";"GEANT-2018-b";"GÉANT Partnership projects (b)"
"833574";"MSCA-IF-2018";"Individual Fellowships"
"841476";"MSCA-IF-2018";"Individual Fellowships"
"101025586";"MSCA-IF-2020";"Individual Fellowships"
"847693";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"844301";"MSCA-IF-2018";"Individual Fellowships"
"872902";"EIC-SMEInst-2018-2020";"SME instrument"
"970958";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"811040";"WIDESPREAD-03-2017";"ERA Chairs"
"101027527";"MSCA-IF-2020";"Individual Fellowships"
"101019024";"MSCA-IF-2020";"Individual Fellowships"
"890711";"MSCA-IF-2019";"Individual Fellowships"
"839062";"MSCA-IF-2018";"Individual Fellowships"
"847504";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"890826";"MSCA-IF-2019";"Individual Fellowships"
"101032710";"MSCA-IF-2020";"Individual Fellowships"
"951782";"INFRADEV-01-2019-2020";"Design Studies"
"897084";"MSCA-IF-2019";"Individual Fellowships"
"878035";"EIC-SMEInst-2018-2020";"SME instrument"
"719334";"IT-1-2015-1";"Small business innovation research for Transport"
"752773";"MSCA-IF-2016";"Individual Fellowships"
"101007984";"JTI-CS2-2020-CFP11-AIR-03-11";"Development and execution of new test methods for thermoset panel manufactured in an automated tape layup of dry unidirectional fibres (UD) or non-crimped fabrics (NCF) and subsequent infusion"
"895785";"MSCA-IF-2019";"Individual Fellowships"
"870845";"MIGRATION-07-2019";"International protection of refugees in a comparative perspective"
"101033809";"LC-SC3-B4E-13-2020";"Aggregation - Project Development Assistance"
"845420";"MSCA-IF-2018";"Individual Fellowships"
"889635";"MSCA-IF-2019";"Individual Fellowships"
"894751";"MSCA-IF-2019";"Individual Fellowships"
"750523";"MSCA-IF-2016";"Individual Fellowships"
"835494";"MSCA-IF-2018";"Individual Fellowships"
"837721";"MSCA-IF-2018";"Individual Fellowships"
"846304";"MSCA-IF-2018";"Individual Fellowships"
"101018431";"MSCA-IF-2020";"Individual Fellowships"
"846294";"MSCA-IF-2018";"Individual Fellowships"
"101030925";"MSCA-IF-2020";"Individual Fellowships"
"747658";"MSCA-IF-2016";"Individual Fellowships"
"101019777";"MSCA-IF-2020";"Individual Fellowships"
"838722";"MSCA-IF-2018";"Individual Fellowships"
"947496";"EIC-SMEInst-2018-2020";"SME instrument"
"674102";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"886287";"EIC-SMEInst-2018-2020";"SME instrument"
"807368";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"728378";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"739615";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"731200";"LCE-34-2016";"Joint Actions towards the demonstration and validation of innovative energy solutions"
"101023061";"MSCA-IF-2020";"Individual Fellowships"
"875870";"EIC-SMEInst-2018-2020";"SME instrument"
"658425";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"892957";"MSCA-IF-2019";"Individual Fellowships"
"882967";"MSCA-IF-2019";"Individual Fellowships"
"892779";"MSCA-IF-2019";"Individual Fellowships"
"953629";"EIC-SMEInst-2018-2020";"SME instrument"
"736217";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"762138";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"101026292";"MSCA-IF-2020";"Individual Fellowships"
"745614";"MSCA-IF-2016";"Individual Fellowships"
"807337";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"698883";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"731187";"LCE-01-2016-2017";"Next generation innovative technologies enabling smart grids, storage and energy system integration with increasing share of renewables: distribution network"
"684546";"NMP-25-2015";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"808456";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"896192";"MSCA-IF-2019";"Individual Fellowships"
"744895";"SMEInst-06-2016-2017";"Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well"
"872800";"EIC-SMEInst-2018-2020";"SME instrument"
"674119";"IT-1-2014";"Small business innovation research for Transport"
"657681";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"843405";"MSCA-IF-2018";"Individual Fellowships"
"832211";"EIC-SMEInst-2018-2020";"SME instrument"
"737817";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"101031796";"MSCA-IF-2020";"Individual Fellowships"
"837327";"MSCA-IF-2018";"Individual Fellowships"
"673581";"SC5-20-2014";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"673771";"SC5-20-2014";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"742470";"MSCA-IF-2016";"Individual Fellowships"
"655748";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"651495";"SC5-20-2014-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"733337";"SC1-PM-21-2016";"Implementation research for scaling-up of evidence based innovations and good practice in Europe and low- and middle-income countries"
"726776";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"101025896";"MSCA-IF-2020";"Individual Fellowships"
"808061";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"761676";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"101010406";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"101019137";"MSCA-IF-2020";"Individual Fellowships"
"816191";"EIC-SMEInst-2018-2020";"SME instrument"
"734459";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"672915";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"749909";"MSCA-IF-2016";"Individual Fellowships"
"652237";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"660061";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"845179";"MSCA-IF-2018";"Individual Fellowships"
"856954";"WIDESPREAD-03-2018";"Twinning"
"818349";"LC-SC3-RES-12-2018";"Demonstrate highly performant renewable technologies for combined heat and power (CHP) generation and their integration in the EU's energy system"
"658437";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"896858";"MSCA-IF-2019";"Individual Fellowships"
"826157";"SC1-HCC-04-2018";"Digital health and care services – support for strategy and (early) adoption"
"749022";"MSCA-IF-2016";"Individual Fellowships"
"661247";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"735869";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"858112";"EIC-SMEInst-2018-2020";"SME instrument"
"775159";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"883441";"SU-DRS05-2019";"Demonstration of novel concepts for the management of pandemic crises"
"878286";"EIC-SMEInst-2018-2020";"SME instrument"
"816538";"EIC-SMEInst-2018-2020";"SME instrument"
"958478";"DT-FOF-09-2020";"Energy-efficient manufacturing system management (IA)"
"860243";"MSCA-ITN-2019";"Innovative Training Networks"
"965134";"SC1-BHC-20A-2020";"Pre-commercial procurement (PCP) for integrated care solutions"
"101007577";"JTI-CS2-2020-CFP11-THT-11";"High power density / multifunctional electrical energy storage solutions for aeronautic applications"
"101022061";"SU-GM02-2018-2020";"Strategic pre-commercial procurements of innovative, advanced systems to support security"
"870227";"SU-SPACE-EGNSS-3-2019-2020";"EGNSS applications fostering societal resilience and protecting the environment"
"777522";"S2R-CFM-IP4-01-2017";"Technical framework for attractive railway services"
"817342";"EIC-SMEInst-2018-2020";"SME instrument"
"840713";"MSCA-IF-2018";"Individual Fellowships"
"868340";"EIC-SMEInst-2018-2020";"SME instrument"
"857925";"FETPROACT-03-2018";"FET ERA-NET Cofund"
"844304";"MSCA-IF-2018";"Individual Fellowships"
"887708";"EIC-SMEInst-2018-2020";"SME instrument"
"101026027";"MSCA-IF-2020";"Individual Fellowships"
"730817";"S2R-OC-CCA-04-2015";"Safer infrastructure – improved object detection and prevention of safety critical events and integrated mobility"
"957339";"ICT-38-2020";"Artificial intelligence for manufacturing"
"101008913";"S2R-OC-IP3-02-2020";"Technology Development for Railway Systems Asset Management (TD3.6)"
"957157";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"964270";"SC1-BHC-17-2020";"Global Alliance for Chronic Diseases (GACD) - Prevention and/or early diagnosis of cancer"
"894001";"MSCA-IF-2019";"Individual Fellowships"
"854633";"EIC-SMEInst-2018-2020";"SME instrument"
"663110";"IT-1-2014-1";"Small business innovation research for Transport"
"101034891";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"955924";"IBA-ARF-InnoWeek-2020";"13. Innovative Enterprise Week 2020"
"854448";"EIC-SMEInst-2018-2020";"SME instrument"
"823383";"EIC-SMEInst-2018-2020";"SME instrument"
"691919";"LCE-03-2015";"Demonstration of renewable electricity and heating/cooling technologies"
"661594";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"838311";"LC-SC3-JA-1-2018";"Joint programming actions to foster innovative energy solutions"
"838179";"MSCA-IF-2018";"Individual Fellowships"
"745862";"LCE-15-2016";"Scaling up in the ocean energy sector to arrays"
"774866";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"729363";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"791019";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"666257";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"101038086";"WF-03-2020";"Widening Fellowships"
"807830";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"672729";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"745855";"LCE-15-2016";"Scaling up in the ocean energy sector to arrays"
"773606";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"651505";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"887603";"EIC-SMEInst-2018-2020";"SME instrument"
"691925";"LCE-03-2015";"Demonstration of renewable electricity and heating/cooling technologies"
"654438";"LCE-02-2015";"Developing the next generation technologies of renewable electricity and heating/cooling"
"734032";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"774021";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"744112";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"734486";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"662538";"Space-SME-2014-1";"SME Instrument"
"965671";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"867166";"EIC-SMEInst-2018-2020";"SME instrument"
"101005541";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"876799";"EIC-SMEInst-2018-2020";"SME instrument"
"804493";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"839391";"MSCA-IF-2018";"Individual Fellowships"
"651800";"BG-12-2014-1";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"888465";"EIC-SMEInst-2018-2020";"SME instrument"
"101038097";"WF-03-2020";"Widening Fellowships"
"885537";"EIC-SMEInst-2018-2020";"SME instrument"
"815012";"MG-3-2-2018";"The Autonomous Ship"
"843165";"MSCA-IF-2018";"Individual Fellowships"
"868866";"EIC-SMEInst-2018-2020";"SME instrument"
"869580";"LC-CLA-07-2019";"The changing cryosphere: uncertainties, risks and opportunities"
"891367";"MSCA-IF-2019";"Individual Fellowships"
"846614";"MSCA-IF-2018";"Individual Fellowships"
"824017";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"857287";"WIDESPREAD-01-2018-2019";"Teaming Phase 2"
"101028712";"MSCA-IF-2020";"Individual Fellowships"
"952347";"WIDESPREAD-05-2020";"Twinning"
"827599";"EIC-SMEInst-2018-2020";"SME instrument"
"898090";"MSCA-IF-2019";"Individual Fellowships"
"826055";"S2R-OC-IPX-02-2018";"Transversal exploratory research activities and knowledge transfer"
"825333";"ICT-13-2018-2019";"Supporting the emergence of data markets and the data economy"
"952377";"WIDESPREAD-06-2020";"ERA Chairs"
"699631";"INNOSUP-5-2014";"peer learning of innovation agencies"
"896869";"MSCA-IF-2019";"Individual Fellowships"
"101004488";"TRANSFORMATIONS-10-2020";"Evolving European media landscapes and Europeanisation"
"101026453";"MSCA-IF-2020";"Individual Fellowships"
"844457";"MSCA-IF-2018";"Individual Fellowships"
"843042";"MSCA-IF-2018";"Individual Fellowships"
"856183";"EIC-SMEInst-2018-2020";"SME instrument"
"101025665";"MSCA-IF-2020";"Individual Fellowships"
"745669";"MSCA-IF-2016";"Individual Fellowships"
"859503";"EIC-SMEInst-2018-2020";"SME instrument"
"752747";"MSCA-IF-2016";"Individual Fellowships"
"101022101";"MSCA-IF-2020";"Individual Fellowships"
"101027833";"MSCA-IF-2020";"Individual Fellowships"
"952512";"WIDESPREAD-06-2020";"ERA Chairs"
"895202";"MSCA-IF-2019";"Individual Fellowships"
"896454";"MSCA-IF-2019";"Individual Fellowships"
"101023079";"MSCA-IF-2020";"Individual Fellowships"
"845391";"MSCA-IF-2018";"Individual Fellowships"
"762892";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"778341";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"695985";"EE-16-2015";"Organisational innovation to increase energy efficiency in industry"
"761959";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"101004362";"DT-SPACE-01-EO-2018-2020";"Copernicus market uptake"
"875863";"EIC-SMEInst-2018-2020";"SME instrument"
"749044";"MSCA-IF-2016";"Individual Fellowships"
"101025900";"MSCA-IF-2020";"Individual Fellowships"
"892632";"MSCA-IF-2019";"Individual Fellowships"
"101026679";"MSCA-IF-2020";"Individual Fellowships"
"956129";"MSCA-ITN-2020";"Innovative Training Networks"
"101003394";"WF-02-2019";"Widening Fellowships"
"892267";"MSCA-IF-2019";"Individual Fellowships"
"101031418";"MSCA-IF-2020";"Individual Fellowships"
"946836";"EIC-SMEInst-2018-2020";"SME instrument"
"845713";"MSCA-IF-2018";"Individual Fellowships"
"876211";"EIC-SMEInst-2018-2020";"SME instrument"
"842796";"MSCA-IF-2018";"Individual Fellowships"
