local_unit_id,CF,az_ragione_soc,sede_op_comune,sede_op_indirizzo,sede_op_provincia,SLL_codice,SLL_nome,comune_istat,sede_op_ateco
3245,cf_07477880962,SAVIO MACCHINE TESSILI S.P.A.,PORDENONE,"VIA S. CABOTO, 23",Pordenone,611,Pordenone,Pordenone,74.50.2
3112,cf_03348220231,BSG CALDAIE A GAS SPA,PORDENONE,"VIA S. CABOTO, 23",Pordenone,611,Pordenone,Pordenone,74.50.2
3237,cf_07477880962,SAVIO MACCHINE TESSILI S.P.A.,PORDENONE,"VIA CAVALLOTTI, 42",Pordenone,611,Pordenone,Pordenone,74.50.1
2191,cf_01633040934,VALENEXT SRL,PORDENONE,"VIA CAVALLOTTI, 42",Pordenone,611,Pordenone,Pordenone,74.50.1
1966,cf_01429790932,ELLECI S.P.A.,PORDENONE,"VIA S. CABOTO, 23",Pordenone,611,Pordenone,Pordenone,74.50.2
3239,cf_07477880962,SAVIO MACCHINE TESSILI S.P.A.,PORDENONE,Via MARCONI  36,Pordenone,611,Pordenone,Pordenone,78.20.00
2230,cf_01671740932,MULTIAX INTERNATIONAL CNC SRL,PORDENONE,Via MARCONI  36,Pordenone,611,Pordenone,Pordenone,78.20.00
1777,cf_01278710932,SEEK & PARTNERS SPA,PORDENONE,"PIAZZETTA COSTANTINI, 25",Pordenone,611,Pordenone,Pordenone,78.20.00
3242,cf_07477880962,SAVIO MACCHINE TESSILI S.P.A.,PORDENONE,VIA MOLINARI 14,Pordenone,611,Pordenone,Pordenone,78.20.00
99,cf_00072220932,ELECTROLUX PROFESSIONAL SPA,PORDENONE,VIA MOLINARI 14,Pordenone,611,Pordenone,Pordenone,78.20.00
1780,cf_01278710932,SEEK & PARTNERS SPA,PORDENONE,VIA MOLINARI 11/A,Pordenone,611,Pordenone,Pordenone,74.50.1
1747,cf_01251390322,MARINE INTERIORS S.P.A.,PORDENONE,VIA MOLINARI 11/A,Pordenone,611,Pordenone,Pordenone,74.50.1
1997,cf_01472540937,AP-EC SRL,PORDENONE,VIA MOLINARI 11/A,Pordenone,611,Pordenone,Pordenone,74.50.1
1802,cf_01301710933,ARBLU SRL,PORDENONE,Via Oberdan 27,Pordenone,611,Pordenone,Pordenone,74.50.1
1991,cf_01466890934,M2A ELECTRIC ENGINEERING SRL,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
647,cf_00414710939,EDARREDO S.R.L.,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
1431,cf_01118200300,CESPED SPA,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
1745,cf_01251390322,MARINE INTERIORS S.P.A.,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
1788,cf_01292780937,SANDRE VERNICIATURA S.R.L.,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
1326,cf_01069260931,GRU COMEDIL SRL,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
3201,cf_04988370963,EMMETI S.P.A.,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
2135,cf_01586110262,FRIUL INTAGLI INDUSTRIES SPA,PORDENONE,Piazza DUCA D'AOSTA 8,Pordenone,611,Pordenone,Pordenone,78.20.00
2053,cf_01532250931,L.I.C.AR. INTERNATIONAL SPA,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
2092,cf_01562860302,DURANTE & VIVAN SPA,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
1789,cf_01292780937,SANDRE VERNICIATURA S.R.L.,PORDENONE,Piazza DUCA D'AOSTA 8,Pordenone,611,Pordenone,Pordenone,78.20.00
1386,cf_01098680935,I.ME.CA. SNC,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
2308,cf_01791730938,MCZ GROUP S.P.A.,PORDENONE,Piazza DUCA D'AOSTA 8,Pordenone,611,Pordenone,Pordenone,78.20.00
110,cf_00073610933,MOBILIFICIO SAN GIACOMO SPA,PORDENONE,Piazza DUCA D'AOSTA 8,Pordenone,611,Pordenone,Pordenone,78.20.00
112,cf_00073610933,MOBILIFICIO SAN GIACOMO SPA,PORDENONE,VIA Mazzini Giuseppe 66/68,Pordenone,611,Pordenone,Pordenone,78.20.00
2096,cf_01569260936,APPLYCA SRL,PORDENONE,VIA SANTA CATERINA 19,Pordenone,611,Pordenone,Pordenone,74.50.1
3375,cf_13343471002,STUDIUM SRL,PORDENONE,VIALE GORIZIA 2,Pordenone,611,Pordenone,Pordenone,85.60.09
1500,cf_01141000313,CONIT SOLUTIONS S.R.L.,PORDENONE,VIA LUIGI DE PAOLI 13,Pordenone,611,Pordenone,Pordenone,74.50.1
44,cf_00052160314,SBE-VARVIT S.P.A.,PORDENONE,VIA LUIGI DE PAOLI 13,Pordenone,611,Pordenone,Pordenone,74.50.1
1363,cf_01089630931,FALLIMENTO SANTAROSSA COMPONENTS SRL NR.21/2018,PORDENONE,"LARGO SAN GIOVANNI, 9",Pordenone,611,Pordenone,Pordenone,74.50.1
1432,cf_01118200300,CESPED SPA,PORDENONE,VIA LUIGI DE PAOLI 13,Pordenone,611,Pordenone,Pordenone,74.50.1
1490,cf_01138750318,NUOVA SGUASSERO S.R.L.,PORDENONE,VIA LUIGI DE PAOLI 13,Pordenone,611,Pordenone,Pordenone,74.50.1
1961,cf_01429790932,ELLECI S.P.A.,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
2620,cf_02355790284,UNICOLOR SPA S.U.,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
3197,cf_04988370963,EMMETI S.P.A.,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
1274,cf_01038580930,ALFA ELETTRONICA SRL,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
1786,cf_01279350936,NUOVA PORDENONESE BEVANDE SRL,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
659,cf_00429500937,PALAZZETTI LELIO SPA,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
118,cf_00074230939,CASAGRANDE S.P.A.,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
649,cf_00414710939,EDARREDO S.R.L.,PORDENONE,VIA CABOTO 24,Pordenone,611,Pordenone,Pordenone,74.50.1
3400,cf_80011520931,CINEMAZERO - ASSOCIAZIONE CULTURALE,PORDENONE,CORSO GARIBALDI (SALA ESPOSITIVA PALAZZO PROVINCIA PORDENONE),Pordenone,611,Pordenone,Pordenone,94.99.20
1847,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,PORDENONE,CANTIERI VARI PN,Pordenone,611,Pordenone,Pordenone,81.21.00
1582,cf_01175280930,COSTAM SRL,PORDENONE,VIA OBERDAN 7,Pordenone,611,Pordenone,Pordenone,78.20.00
560,cf_00298880303,I.CO.P. SPA,PORDENONE,Via Oberdan 27,Pordenone,611,Pordenone,Pordenone,74.50.1
2141,cf_01586110262,FRIUL INTAGLI INDUSTRIES SPA,PORDENONE,Via MOLINARI 14,Pordenone,611,Pordenone,Pordenone,78.20.00
1792,cf_01292780937,SANDRE VERNICIATURA S.R.L.,PORDENONE,Via MOLINARI 14,Pordenone,611,Pordenone,Pordenone,78.20.00
2192,cf_01633040934,VALENEXT SRL,PORDENONE,Via MOLINARI 14,Pordenone,611,Pordenone,Pordenone,78.20.00
2017,cf_01507200937,CIMOLAI S.P.A.,PORDENONE,"VIA CAVALLOTTI, 42",Pordenone,611,Pordenone,Pordenone,74.50.1
684,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,PORDENONE,VARIE SEDI,Pordenone,611,Pordenone,Pordenone,81.21.00
683,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
2307,cf_01791730938,MCZ GROUP S.P.A.,PORDENONE,P.LE ELLERO DEI MILLE 4,Pordenone,611,Pordenone,Pordenone,74.50.1
584,cf_00310180351,COOPSERVICE S.COOP.P.A.,PORCIA,corso lino zanussi 30,Pordenone,611,Pordenone,Porcia,81.21.00
1668,cf_01220590937,COOPERATIVA ITACA  ONLUS,PORCIA,VARIE SEDI,Pordenone,611,Pordenone,Porcia,88.10.00
3273,cf_08411960969,BOOSTER S.R.L.,PORCIA,"PIAZZETTA MASUTTI CAV. PIETRO, 04",Pordenone,611,Pordenone,Porcia,73.11.01
3282,cf_08826160965,GLOBAL SERVICE SOC COOP,PORCIA,VIA VIETTI 10,Pordenone,611,Pordenone,Porcia,52.29.22
2532,cf_02167920301,INDAR - FORMAZIONE E SVILUPPO P.S.C.R.A.R.L.,STARANZANO,VIA SAN GIORGIO 21,Gorizia,608,Monfalcone,Staranzano,85.59.20
2200,cf_01633760937,PIETRO ROSA T.B.M. SRL,MANIAGO,VIA PETRARCA N 7 / E VIA PONTE GIULIO NUMERO 76,Pordenone,610,Maniago,Maniago,25.50.00
2202,cf_01633760937,PIETRO ROSA T.B.M. SRL,MANIAGO,"VIA PONTE GIULIO, 76",Pordenone,610,Maniago,Maniago,25.62.00
187,cf_00141000935,BROVEDANI S.P.A.,MANIAGO,VIA UMBERTO I  17,Pordenone,610,Maniago,Maniago,74.50.2
116,cf_00074230939,CASAGRANDE S.P.A.,MANIAGO,VIA UMBERTO I  17,Pordenone,610,Maniago,Maniago,74.50.2
92,cf_00072220932,ELECTROLUX PROFESSIONAL SPA,MANIAGO,VIA UMBERTO I  17,Pordenone,610,Maniago,Maniago,74.50.2
164,cf_00124560939,MCZ  GROUP SPA,MANIAGO,VIA UMBERTO I  17,Pordenone,610,Maniago,Maniago,74.50.2
2205,cf_01633760937,PIETRO ROSA T.B.M. SRL,MANIAGO,VIA UMBERTO I° 32,Pordenone,610,Maniago,Maniago,74.50.1
2204,cf_01633760937,PIETRO ROSA T.B.M. SRL,MANIAGO,Via Umberto I 32,Pordenone,610,Maniago,Maniago,78.20.00
1024,cf_00826770059,PAM PANORAMA SPA,MANIAGO,"VIA FABIO DI MANIAGO, 25/C",Pordenone,610,Maniago,Maniago,78.20.00
372,cf_00171820327,GENERTEL SPA,MANIAGO,"VIA FABIO DI MANIAGO, 25/C",Pordenone,610,Maniago,Maniago,78.20.00
1499,cf_01141000313,CONIT SOLUTIONS S.R.L.,MANIAGO,"VIA FABIO DI MANIAGO, 25/C",Pordenone,610,Maniago,Maniago,78.20.00
304,cf_00166710301,FREUD S.P.A. SOCIETA' UNIPERSONALE,MANIAGO,"VIA FABIO DI MANIAGO, 25/C",Pordenone,610,Maniago,Maniago,78.20.00
329,cf_00167500248,NIDEC ASI SPA,MANIAGO,"VIA FABIO DI MANIAGO, 25/C",Pordenone,610,Maniago,Maniago,78.20.00
1907,cf_01366720934,UNOFORMAT SRL,MANIAGO,PIAZZA CONTE NICOLO' DI MANIAGO 17,Pordenone,610,Maniago,Maniago,74.50.1
3109,cf_03348220231,BSG CALDAIE A GAS SPA,MANIAGO,VIA UMBERTO I  17,Pordenone,610,Maniago,Maniago,74.50.2
3386,cf_80003530930,CONSORZIO BONIFICA CELLINA MEDUNA,ROVEREDO IN PIANO,Via Brentella sn,Pordenone,611,Pordenone,Roveredo in Piano,94.99.90
421,cf_00193200300,BAT SRL,LIGNANO SABBIADORO,"CORSO DELLE NAZIONI, 75/B",Udine,602,Latisana,Lignano Sabbiadoro,47.11.20
521,cf_00249360306,BANCA DI CIVIDALE SOCIETA' COOPERATIVA PER AZIONI - CIVIBANK,LIGNANO SABBIADORO,"V. LATISANA, 60",Udine,602,Latisana,Lignano Sabbiadoro,64.19.10
1837,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,LIGNANO SABBIADORO,COMPLESSO SCUOLE,Udine,602,Latisana,Lignano Sabbiadoro,81.21.00
2972,cf_02754500300,DIABASI SRL,LIGNANO SABBIADORO,VIA LUNGOMARE R.RIVA 1/B,Udine,602,Latisana,Lignano Sabbiadoro,96.04.20
3399,cf_80011520931,CINEMAZERO - ASSOCIAZIONE CULTURALE,LIGNANO SABBIADORO,"VIA ARCOBALENO, 12",Udine,602,Latisana,Lignano Sabbiadoro,94.99.20
2146,cf_01586110262,FRIUL INTAGLI INDUSTRIES SPA,PRATA DI PORDENONE,"VIA DELLA CHIESA, 118",Pordenone,611,Pordenone,Prata di Pordenone,31.09.40
1638,cf_01220590937,COOPERATIVA ITACA  ONLUS,BRUGNERA,VARIE SEDI,Pordenone,611,Pordenone,Brugnera,88.10.00
2301,cf_01788390936,AT INTERNATIONAL S.R.L.,BRUGNERA,VIALE EUROPA 20,Pordenone,611,Pordenone,Brugnera,23.19.90
79,cf_00067620930,CIRCOLO AGRARIO FRIULANO - SOCIETA' COOPERATIVA,CASARSA DELLA DELIZIA,VIA AVIOTTE 5,Pordenone,611,Pordenone,Casarsa della Delizia,46.75.01
3027,cf_02788810303,RISTODOM S.R.L.,CASARSA DELLA DELIZIA,"VIA VALCUSAT, 16",Pordenone,611,Pordenone,Casarsa della Delizia,46.69.99
204,cf_00148780356,COOP CONSUMATORI NORDEST SOC. COOP.,CERVIGNANO DEL FRIULI,V. DELLA FERROVIA VECCHIA,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,52.11.2
1428,cf_01118200300,CESPED SPA,CERVIGNANO DEL FRIULI,VIALE VENEZIA 22 INTERPORTO ALPE ADRIA,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,52.29.10
2321,cf_01818390302,UNIVERSIIS SOCIETA' COOPERATIVA SOCIALE,CERVIGNANO DEL FRIULI,VIA SARCINELLI 113,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,82.99.99
2935,cf_02717210302,ZANUTTA SPA,CERVIGNANO DEL FRIULI,VIA CISIS 29,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,46.73.29
460,cf_00223850306,IDEALSERVICE SOC. COOP.,CERVIGNANO DEL FRIULI,VIA XXIV MAGGIO 10,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,78.20.00
3217,cf_05956630965,METINVEST TRAMETAL S.P.A.,CERVIGNANO DEL FRIULI,VIA XXIV MAGGIO 10,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,78.20.00
3156,cf_04030970968,PARMALAT S.P.A.,CERVIGNANO DEL FRIULI,VIA XXIV MAGGIO 10,Udine,603,San Giorgio di Nogaro,Cervignano del Friuli,78.20.00
2168,cf_01597760931,BAR ALLA CROSE SNC DI CASONATO CRISTIAN & R.,FONTANAFREDDA,VIA TOLMEZZO   29,Pordenone,611,Pordenone,Fontanafredda,56.10.11
2242,cf_01681610935,BFS ITALIA S.R.L.,FONTANAFREDDA,VIALE VENEZIA 79/G,Pordenone,611,Pordenone,Fontanafredda,74.90.93
2303,cf_01791730938,MCZ GROUP S.P.A.,FONTANAFREDDA,VIA BRIGATA OSOPPO 190,Pordenone,611,Pordenone,Fontanafredda,23.69.00
2305,cf_01791730938,MCZ GROUP S.P.A.,FONTANAFREDDA,VIA LA CROCE 25,Pordenone,611,Pordenone,Fontanafredda,23.61.00
3193,cf_04988370963,EMMETI S.P.A.,FONTANAFREDDA,VIA LA CROCE 5-7,Pordenone,611,Pordenone,Fontanafredda,28.14.00
3279,cf_08826160965,GLOBAL SERVICE SOC COOP,FONTANAFREDDA,VIA DELLE INDUSTRIE 16/A,Pordenone,611,Pordenone,Fontanafredda,52.29.22
163,cf_00124560939,MCZ  GROUP SPA,FONTANAFREDDA,"viale grigoletti, 30",Pordenone,611,Pordenone,Fontanafredda,78.20.00
115,cf_00074230939,CASAGRANDE S.P.A.,FONTANAFREDDA,"viale grigoletti, 30",Pordenone,611,Pordenone,Fontanafredda,78.20.00
2304,cf_01791730938,MCZ GROUP S.P.A.,FONTANAFREDDA,VIA G.OBERDAN 63,Pordenone,611,Pordenone,Fontanafredda,23.61.00
3280,cf_08826160965,GLOBAL SERVICE SOC COOP,FONTANAFREDDA,VIA VIETTI 10,Pordenone,611,Pordenone,Fontanafredda,52.29.22
90,cf_00067620930,CIRCOLO AGRARIO FRIULANO - SOCIETA' COOPERATIVA,UDINE,VIA BAVIERA 30,Udine,606,Udine,Udine,46.75.01
532,cf_00249360306,BANCA DI CIVIDALE SOCIETA' COOPERATIVA PER AZIONI - CIVIBANK,UDINE,"P.LE CHIAVRIS, 69",Udine,606,Udine,Udine,64.19.10
534,cf_00249360306,BANCA DI CIVIDALE SOCIETA' COOPERATIVA PER AZIONI - CIVIBANK,UDINE,"VIA VITTORIO VENETO, 24",Udine,606,Udine,Udine,64.19.10
599,cf_00310180351,COOPSERVICE S.COOP.P.A.,UDINE,VIALE VENEZIA 327/329,Udine,606,Udine,Udine,81.21.00
644,cf_00409920584,GENERALI ITALIA S.P.A.,UDINE,"VIA NAZARIO SAURO, 1",Udine,606,Udine,Udine,65.12.00
695,cf_00442660304,UDINESE CALCIO SPA,UDINE,VIA PORTA NUOVA                1,Udine,606,Udine,Udine,93.12.00
738,cf_00464110352,CIR FOOD S.C,UDINE,MENSE UDINE,Udine,606,Udine,Udine,93.05.0
741,cf_00464110352,CIR FOOD S.C,UDINE,Via Popone n. 55 (VVF),Udine,606,Udine,Udine,56.29.10
817,cf_00566630323,TELEVITA S.P.A.,UDINE,VIA MANIN 16,Udine,606,Udine,Udine,82.20.00
825,cf_00575250931,SOLUZIONE SISTEMI PORDENONE UDINE VICENZA SRL,UDINE,Via Cjavecis 7,Udine,606,Udine,Udine,62.02.00
832,cf_00601820301,GLP  SRL,UDINE,VIALE EUROPA UNITA 171,Udine,606,Udine,Udine,74.90.93
2234,cf_01677460303,PLAN 1 HEALTH S.R.L.,UDINE,"Via Del Gelso, 44",Udine,606,Udine,Udine,78.10.00
969,cf_00746370329,BONAWENTURA SOC. COOP. R.L.,UDINE,VIALE LEONARDO DA VINCI 2,Udine,606,Udine,Udine,90.04.00
1147,cf_00882800212,ASPIAG SERVICE SRL,UDINE,Via del Bon 53,Udine,606,Udine,Udine,47.11.20
1149,cf_00882800212,ASPIAG SERVICE SRL,UDINE,Via L. Da Vinci 54,Udine,606,Udine,Udine,47.11.20
1297,cf_01056020322,INNOVA SPA,UDINE,VIA LINUSSIO 51 C/O PST DANIELI UD,Udine,606,Udine,Udine,62.09.09
1348,cf_01079320329,GRUPPO EURIS,UDINE,VIA ROBERT SCHUMANN 3,Udine,606,Udine,Udine,26.20.00
1461,cf_01129750327,UNICUM CENTRO STUDI,UDINE,VIA BENEDETTO CROCE 6,Udine,606,Udine,Udine,70.21.00
1532,cf_01155360322,INSIEL MERCATO S.P.A.,UDINE,VIALE TRICESIMO 181,Udine,606,Udine,Udine,62.01.00
1573,cf_01169250311,JUICY SRL,UDINE,VIA PRADAMANO 99,Udine,606,Udine,Udine,62.01.00
1694,cf_01220590937,COOPERATIVA ITACA  ONLUS,UDINE,AMBITO UDINE,Udine,606,Udine,Udine,88.10.00
1870,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,UDINE,PIAZZA LIBIA,Udine,606,Udine,Udine,81.21.00
497,cf_00223850306,IDEALSERVICE SOC. COOP.,UDINE,VIALE VENEZIA 111/C,Udine,606,Udine,Udine,78.20.00
2276,cf_01743030304,COGITO SRL,UDINE,VIA GIOVANNI PAOLO II 3,Udine,606,Udine,Udine,62.01.00
2359,cf_01818390302,UNIVERSIIS SOCIETA' COOPERATIVA SOCIALE,UDINE,VIA AQUILEIA                   15,Udine,606,Udine,Udine,87.30.00
2361,cf_01818390302,UNIVERSIIS SOCIETA' COOPERATIVA SOCIALE,UDINE,VIA DIAZ 60 ,Udine,606,Udine,Udine,82.99.99
2438,cf_01944260221,GPI S.P.A.,UDINE,"VIALE TRICESIMO, 181 UDINE (UD)",Udine,606,Udine,Udine,62.01.00
2439,cf_01957990300,EUROSOFT SAS COLLINASSI ANNINA & C.,UDINE,VIA SANTA CHIARA 12,Udine,606,Udine,Udine,72.21.0
2464,cf_02052570302,SINE SRL,UDINE,VIA AGRIGENTO 1,Udine,606,Udine,Udine,63.11.11
2474,cf_02089140301,RIZZANI ASSOCIATI,UDINE,VIA M.VOLPE 4,Udine,606,Udine,Udine,71.12.10
2483,cf_02102200306,FOR YOU INFORMATION TECHNOLOGIES SRL,UDINE,VIA VALDAGNO 41,Udine,606,Udine,Udine,62.01.00
2535,cf_02167920301,INDAR - FORMAZIONE E SVILUPPO P.S.C.R.A.R.L.,UDINE,SERENI ORIZZONTI,Udine,606,Udine,Udine,85.59.20
2588,cf_02299200309,CLIMACASAFVG S.R.L.,UDINE,VIA SLOVENIA 9,Udine,606,Udine,Udine,43.22.01
2600,cf_02337550301,QUALIBIT S.R.L.,UDINE,VIA DELLE FORNACI 4,Udine,606,Udine,Udine,26.20.00
2692,cf_02448330304,F.L.O.R. SRL UNIPERSONALE,UDINE,"VIA GEMONA, 28",Udine,606,Udine,Udine,56.10.11
2704,cf_02460420306,FILL IN THE BLANKS SRL,UDINE,"VIA J. LINUSSIO, 51",Udine,606,Udine,Udine,62.01.00
2735,cf_02472780309,EN.AR.PLAN ENGINEERING ARCHITETTURAL PLAN SRL,UDINE,VIALE VENEZIA 94,Udine,606,Udine,Udine,71.12.10
2765,cf_02511570307,THE BUSINESS GAME SRL,UDINE,"VIA GEMONA, 35",Udine,606,Udine,Udine,62.01.00
1369,cf_01089630931,FALLIMENTO SANTAROSSA COMPONENTS SRL NR.21/2018,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
544,cf_00255970303,DANPLAST  SRL,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
1957,cf_01427710304,LIMACORPORATE SPA,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
2452,cf_02036000301,FRIULROBOT SRL,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
122,cf_00074230939,CASAGRANDE S.P.A.,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
2553,cf_02195440306,AMIL SRL,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
2814,cf_02587700309,EXELIO S.R.L.,UDINE,VIA TAVAGNACCO 83,Udine,606,Udine,Udine,62.01.00
2596,cf_02333530307,IDEA PROTOTIPI SRL,UDINE,"VIA MARANGONI, 34",Udine,606,Udine,Udine,74.50.1
545,cf_00255970303,DANPLAST  SRL,UDINE,"VIA MARANGONI, 34",Udine,606,Udine,Udine,74.50.1
3055,cf_03094850231,REFRION SRL (GIA INTHERM SRL),UDINE,"VIA MARANGONI, 34",Udine,606,Udine,Udine,74.50.1
2840,cf_02623040983,BIALETTI STORE SRL,UDINE,"VIA RIALTO, 8",Udine,606,Udine,Udine,47.59.20
2893,cf_02631620305,S.& A. IT OFFICE SNC DI ALESSANDRO MEROI E C.,UDINE,VIA TAVAGNACCO 156,Udine,606,Udine,Udine,46.66.00
2903,cf_02662080304,ENBILAB SRL,UDINE,VIA CASTELLANA 45/A INT. 4,Udine,606,Udine,Udine,46.51.00
2904,cf_02662080304,ENBILAB SRL,UDINE,VIA CASTELLANA 45/A INT.4,Udine,606,Udine,Udine,46.51.00
2932,cf_02716590308,HTS HI-TECH SERVICES S.R.L.,UDINE,VIA DELLA CISTERNA 10,Udine,606,Udine,Udine,26.20.00
2933,cf_02716590308,HTS HI-TECH SERVICES S.R.L.,UDINE,VIA MARANGONI 49,Udine,606,Udine,Udine,62.01.00
2954,cf_02720880307,D E G  GROUP SRL,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
52,cf_00052160314,SBE-VARVIT S.P.A.,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
440,cf_00197820301,AMB SPA,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
299,cf_00166090308,TONUTTI TECNICHE GRAFICHE SPA,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
2784,cf_02550180307,VETRORESINA AP SRL,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
2267,cf_01734680307,NORD GROUP SPA,UDINE,Viale Ungheria 121/C,Udine,606,Udine,Udine,78.20.00
2407,cf_01847860309,SOLARI DI UDINE SPA,UDINE,Viale Ungheria 121/C,Udine,606,Udine,Udine,78.20.00
2268,cf_01734680307,NORD GROUP SPA,UDINE,"VIALE UNGHERIA, 58",Udine,606,Udine,Udine,78.20.00
439,cf_00197820301,AMB SPA,UDINE,Viale Ungheria 121/C,Udine,606,Udine,Udine,78.20.00
2962,cf_02741020305,QUOKKY  S.R.L.,UDINE,VIA MARCO VOLPE N. 10,Udine,606,Udine,Udine,62.09.09
2974,cf_02758300301,MAHU S.N.C. DI MAHU AURICA OTILIA & C.,UDINE,VIA DEL COTONIFICIO 26/A,Udine,606,Udine,Udine,47.30.00
3007,cf_02759950302,ALBINET SOC.COOP.,UDINE,VIALE PALMANOVA 460,Udine,606,Udine,Udine,52.24.40
3006,cf_02759950302,ALBINET SOC.COOP.,UDINE,VIA MORPURGO 34/9,Udine,606,Udine,Udine,52.24.40
3005,cf_02759950302,ALBINET SOC.COOP.,UDINE,VIA BALDASSERIA BASSA 290,Udine,606,Udine,Udine,52.24.40
3011,cf_02767580307,ADVANTECH TIME SRL,UDINE,VIA JACOPO LINUSSIO 15,Udine,606,Udine,Udine,72.19.09
3013,cf_02767580307,ADVANTECH TIME SRL,UDINE,VIA SONDRIO 1,Udine,606,Udine,Udine,72.19.09
3015,cf_02777300308,STAC SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,UDINE,VIA CIRO DI PERS 9/B,Udine,606,Udine,Udine,68.32.00
3021,cf_02786080305,DELTA ASKII SRL,UDINE,VIA MOLIN NUOVO 37/33,Udine,606,Udine,Udine,58.21.00
3023,cf_02786080305,DELTA ASKII SRL,UDINE,VIALE XXIII MARZO 19,Udine,606,Udine,Udine,58.21.00
3031,cf_02793410305,EUROSELL INTERNATIONAL SRL IN LIQUIDAZIONE,UDINE,VIA STIRIA 45/12-13,Udine,606,Udine,Udine,46.43.10
3034,cf_02805560303,ASKII TECHNOLOGIES SRL,UDINE,VIALE LEDRA 108,Udine,606,Udine,Udine,47.91.10
3037,cf_02813970304,E-REBUS SRL,UDINE,PIAZZA MATTEOTTI 11/16,Udine,606,Udine,Udine,73.11.01
2758,cf_02494780303,OFFICINE TECNOSIDER S.R.L.,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
700,cf_00452490303,CALZAVARA SPA,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
2818,cf_02591680216,TAGHLEEF INDUSTRIES SPA,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
456,cf_00220970305,EMMEBI SRL,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
2238,cf_01678570308,ASEM S.P.A.,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
756,cf_00481230266,MANGIAROTTI SPA,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
3150,cf_04015870969,PILOSIO SPA,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
2559,cf_02212620302,FIBRE NET S.P.A.,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
